"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","chr","start","end","strand"
"ENSG00000084764",323.832773260093,-0.76527804639269,0.207999781080221,-3.67922524926861,0.000233943574646545,0.00939486844880066,"MAPRE3","2","26970612","27027196","1"
"ENSG00000110422",2778.52723332895,0.572132393074831,0.155501355326718,3.67927592574834,0.000233897096446931,0.00939486844880066,"HIPK3","11","33256672","33357023","1"
"ENSG00000145685",2161.663314568,-1.24484052333318,0.33837518519821,-3.67887651869032,0.000234263649833836,0.00939486844880066,"LHFPL2","5","78485215","78770021","-1"
"ENSG00000113916",1708.23612442817,0.803007601606691,0.218408588558398,3.6766301495144,0.000236335303125149,0.00945089071418482,"BCL6","3","187721377","187745725","-1"
"ENSG00000163697",2441.90287224274,1.08181653763054,0.294349723674065,3.67527621268786,0.000237592224658278,0.00945089071418482,"APBB2","4","40810027","41216714","-1"
"ENSG00000189320",1627.92327048644,0.784625184844313,0.213448619527179,3.67594405896078,0.000236971450562869,0.00945089071418482,"FAM180A","7","135728348","135748813","-1"
"ENSG00000119541",1458.41233983566,0.373266155754601,0.101602094020356,3.67380376707411,0.000238966281672994,0.00947985697944919,"VPS4B","18","63389190","63422483","-1"
"ENSG00000166592",107.698855278954,-1.51481781084463,0.412585350974205,-3.67152592128589,0.000241106618610327,0.00953898368723015,"RRAD","16","66921679","66925536","-1"
"ENSG00000070808",23.5888461431715,-2.26435802671242,0.616866586678245,-3.67074190045812,0.000241847460876265,0.00954257266328446,"CAMK2A","5","150219491","150290291","-1"
"ENSG00000114745",1017.88867967954,0.551624315421069,0.150398583887594,3.66774939738361,0.000244694834251377,0.00962903693603676,"GORASP1","3","39096659","39108363","-1"
"ENSG00000138002",570.019278851116,-0.359991545659709,0.09823614957657,-3.66455268464196,0.000247771235565161,0.00971484338356382,"IFT172","2","27444377","27489789","-1"
"ENSG00000162687",174.761638664572,0.911067904309073,0.248664198004651,3.66384832082676,0.000248453949903582,0.00971484338356382,"KCNT2","1","196225779","196609225","-1"
"ENSG00000182197",5572.78926900516,-0.844923130173579,0.230637216544482,-3.66342927144467,0.000248860956003542,0.00971484338356382,"EXT1","8","117794490","118111853","-1"
"ENSG00000072958",2233.52342170827,1.09603122409902,0.299419136809723,3.66052496101989,0.000251699031200641,0.00974170966621226,"AP1M1","19","16197578","16245907","1"
"ENSG00000075420",6564.82748972873,0.704182777046272,0.192505071727507,3.6579959724025,0.000254195040343323,0.00974170966621226,"FNDC3B","3","172039578","172401669","1"
"ENSG00000163069",3277.28289754196,0.50958469619963,0.139291374059051,3.65840813648372,0.000253786674109422,0.00974170966621226,"SGCB","4","52020706","52038482","-1"
"ENSG00000164031",1225.16768856446,0.325648000137246,0.0889773962357896,3.65989581527292,0.000252317815676016,0.00974170966621226,"DNAJB14","4","99896248","99946618","-1"
"ENSG00000167380",338.769756228723,-0.487325226980644,0.133168742544206,-3.65945654866325,0.000252750693569742,0.00974170966621226,"ZNF226","19","44165073","44178381","1"
"ENSG00000176912",25.6252145499955,-1.86992100751302,0.511104249443117,-3.65859021823909,0.000253606466130993,0.00974170966621226,"TYMSOS","18","623743","658340","-1"
"ENSG00000196975",5252.48790026324,1.19139167211927,0.325449409970511,3.66075843316853,0.000251469766340559,0.00974170966621226,"ANXA4","2","69644425","69827112","1"
"ENSG00000134684",1251.16561967503,-0.746228849631273,0.204224270304736,-3.65396751579906,0.000258218951512735,0.00987015044349981,"YARS","1","32775237","32818153","-1"
"ENSG00000072571",37.3800382574415,1.51325244166867,0.414643465758134,3.64952680226575,0.000262723828001589,0.00991509487423098,"HMMR","5","163460203","163491941","1"
"ENSG00000081377",2439.87729685046,0.844298904012621,0.231319548251967,3.64992457573434,0.00026231732233293,0.00991509487423098,"CDC14B","9","96490241","96619830","-1"
"ENSG00000153207",1404.31154860304,1.29013978490902,0.353513376020384,3.64947940423795,0.000262772305905154,0.00991509487423098,"AHCTF1","1","246839098","246931967","-1"
"ENSG00000167191",2402.6627454687,1.86813780668551,0.511781752496422,3.65026263162552,0.000261972308825741,0.00991509487423098,"GPRC5B","16","19856691","19886167","-1"
"ENSG00000180891",1140.28923837894,0.572181061740013,0.156759574887319,3.6500549465722,0.000262184217864716,0.00991509487423098,"CUEDC1","17","57861243","57955412","-1"
"ENSG00000091527",5116.14675848845,0.767767360104331,0.210469519195091,3.64787909926597,0.000264414001025004,0.00995145822319233,"CDV3","3","133573730","133590261","1"
"ENSG00000112658",1335.80190209714,0.939003075879559,0.25753317609809,3.64614412056142,0.000266204713850286,0.00998425353572222,"SRF","6","43171269","43181506","1"
"ENSG00000154262",2658.02196874438,1.0392190587959,0.28505192638189,3.6457184204524,0.000266645822728104,0.00998425353572222,"ABCA6","17","69078702","69141895","-1"
"ENSG00000130529",523.550952337775,0.74439944237736,0.204236425295081,3.64479275086142,0.000267607364088312,0.00999476053457567,"TRPM4","19","49157741","49211836","1"
"ENSG00000178015",20.935583553227,2.6488161145789,0.726902230834137,3.64397851900842,0.000268455835248292,0.0100010019029808,"GPR150","5","95620087","95622142","1"
"ENSG00000091317",2047.79470709905,0.628794947231737,0.172630926123969,3.64242352949083,0.000270083224615726,0.0100108120477516,"CMTM6","3","32481312","32502852","-1"
"ENSG00000171792",344.213946181726,-0.576745316052137,0.158335888823741,-3.64254320569209,0.000269957648614223,0.0100108120477516,"RHNO1","12","2876258","2889524","1"
"ENSG00000125503",2612.05619674684,0.657432253366668,0.180548852197004,3.64129843732996,0.000271266461511502,0.0100293428767401,"PPP1R12C","19","55090914","55117637","-1"
"ENSG00000187288",25.1220590085212,3.79493694936046,1.04240103058882,3.6405729062037,0.0002720320630784,0.0100323784468964,"CIDEC","3","9866711","9880254","-1"
"ENSG00000164305",555.484881113953,0.732378809129789,0.201374655647251,3.63689664310438,0.000275942590334911,0.0101510910800397,"CASP3","4","184627696","184649509","-1"
"ENSG00000133069",156.138933002351,-1.05079014214371,0.289139408408075,-3.63419897664272,0.000278845608138394,0.0102076504257259,"TMCC2","1","205227946","205285632","1"
"ENSG00000156050",144.86423682575,-0.758407314126548,0.208687584094731,-3.63417554243322,0.000278870951132041,0.0102076504257259,"FAM161B","14","73931501","73950414","-1"
"ENSG00000143786",73.6142159266793,-1.57895664118198,0.434716239338887,-3.63215472139537,0.000281064510370319,0.01026235045576,"CNIH3","1","224434660","224740554","1"
"ENSG00000049323",21158.3889615975,0.694147981816121,0.191341966295196,3.62778743866995,0.000285860449744229,0.0103601473613476,"LTBP1","2","32946953","33399509","1"
"ENSG00000107562",29214.1846673642,-1.91918361367651,0.52893268574891,-3.6284080477257,0.000285174284246975,0.0103601473613476,"CXCL12","10","44370165","44386493","-1"
"ENSG00000118454",896.488203786393,0.344721235213135,0.0950141393937355,3.62810458961925,0.000285509604341685,0.0103601473613476,"ANKRD13C","1","70258999","70354734","-1"
"ENSG00000156876",54.368824107404,-0.722723171250809,0.199403185581289,-3.62443142091218,0.000289597848722228,0.0104697468560218,"SASS6","1","100083563","100132955","-1"
"ENSG00000183291",3303.59119533855,0.400369938728339,0.110507845536436,3.62300012985351,0.00029120567612218,0.0105020071600033,"SELENOF","1","86862445","86914424","-1"
"ENSG00000102804",5269.94684105604,1.1955335385187,0.330172671605104,3.62093426056955,0.000293541101381241,0.0105602850148869,"TSC22D1","13","44432143","44577147","-1"
"ENSG00000167995",327.287492264296,-0.735092127196349,0.203130502751336,-3.61881705228789,0.000295952759858235,0.0106210137144234,"BEST1","11","61950063","61965515","1"
"ENSG00000077254",2957.51796885324,0.895735933437448,0.248347755835067,3.60678086429871,0.000310019262847425,0.0106493516138436,"USP33","1","77695987","77759852","-1"
"ENSG00000112078",2478.16982451912,0.575291724220209,0.159115285133925,3.61556542940545,0.00029969276592523,0.0106493516138436,"KCTD20","6","36442767","36491143","1"
"ENSG00000125676",1900.10411465424,0.667244566945728,0.184622173249113,3.61410850713693,0.000301382832658703,0.0106493516138436,"THOC2","X","123600561","123733056","-1"
"ENSG00000126767",659.926866125401,0.413338201023786,0.11435309583844,3.6145781449394,0.000300837068486967,0.0106493516138436,"ELK1","X","47635521","47650604","-1"
"ENSG00000126950",882.222962807219,-1.64301647920968,0.45566570328103,-3.60574971383431,0.000311253021006873,0.0106493516138436,"TMEM35A","X","101078879","101096367","1"
"ENSG00000134318",4976.27126255162,0.810245631303944,0.224426728756484,3.6102902528295,0.000305854549408324,0.0106493516138436,"ROCK2","2","11179759","11348330","-1"
"ENSG00000137393",150.254040092298,2.1658173799544,0.599801063813307,3.61089286201821,0.000305144703947012,0.0106493516138436,"RNF144B","6","18387350","18468874","1"
"ENSG00000144369",1490.91288453481,-1.3482170779361,0.372908359509395,-3.61541124932097,0.000299871197870802,0.0106493516138436,"FAM171B","2","186694060","186765959","1"
"ENSG00000147130",1058.80701449172,-0.58581993059336,0.162417916325126,-3.60686766489894,0.000309915616268843,0.0106493516138436,"ZMYM3","X","71239624","71255146","-1"
"ENSG00000151612",607.253439211813,-0.52496644752173,0.145515241536201,-3.60763891108361,0.000308996112897568,0.0106493516138436,"ZNF827","4","145757627","145938823","-1"
"ENSG00000154102",49.1015286128029,-1.0033034123304,0.277795131702611,-3.61166664865988,0.000304235481600483,0.0106493516138436,"C16orf74","16","85690084","85751129","-1"
"ENSG00000163661",7818.94375693051,2.23692285199091,0.619955240314284,3.60820057082978,0.000308328093047766,0.0106493516138436,"PTX3","3","157436850","157443633","1"
"ENSG00000164125",6158.50737888283,1.12611002024338,0.311376879634133,3.61654989145809,0.000298555794610266,0.0106493516138436,"GASK1B","4","158124474","158173318","-1"
"ENSG00000168917",249.972045914012,0.811507841994034,0.224847260760029,3.60915156026795,0.000307200099329859,0.0106493516138436,"SLC35G2","3","136818647","136855888","1"
"ENSG00000171793",751.826395249382,1.54154541367022,0.427047340273411,3.60977640718536,0.000306461056641217,0.0106493516138436,"CTPS1","1","40979688","41012565","1"
"ENSG00000173517",8695.45437821203,0.998257592480508,0.276081487196057,3.61580779145689,0.000299412482363286,0.0106493516138436,"PEAK1","15","77100656","77420144","-1"
"ENSG00000173838",48.0298749246504,3.9183848710153,1.08452108592856,3.61300939359828,0.000302663734470515,0.0106493516138436,"MARCH10","17","62701314","62808344","-1"
"ENSG00000213160",198.639383042999,1.63472156041693,0.45267104886137,3.61127923804459,0.000304690383023753,0.0106493516138436,"KLHL23","2","169694488","169776989","1"
"ENSG00000225697",396.128749333044,0.904594244110725,0.250850760324673,3.60610525134514,0.000310827106667792,0.0106493516138436,"SLC26A6","3","48625723","48635493","-1"
"ENSG00000261490",63.7124299036448,1.45776580042835,0.404269867361877,3.605922474364,0.000311045995214432,0.0106493516138436,"AC005674.2","4","10068089","10073019","-1"
"ENSG00000181027",543.614531290911,0.632658818783261,0.175903274097257,3.59662901120001,0.000322367735299988,0.0110039851598447,"FKRP","19","46746046","46776988","1"
"ENSG00000049759",1254.30876162198,-1.07684945601687,0.299697513316414,-3.59312109099803,0.000326740651240962,0.0110759798589257,"NEDD4L","18","58044226","58401540","1"
"ENSG00000093217",78.9224151935658,-0.901023630647111,0.250734596495602,-3.59353532875115,0.000326221393541104,0.0110759798589257,"XYLB","3","38346760","38421348","1"
"ENSG00000112773",529.194836204402,-1.19483179400102,0.332527980526052,-3.59317670684681,0.000326670890414022,0.0110759798589257,"TENT5A","6","81491439","81752774","-1"
"ENSG00000101974",1487.35786544523,0.366539753353375,0.102044891290946,3.59194613974661,0.000328217694632087,0.0111004131838935,"ATP11C","X","139726346","139945276","-1"
"ENSG00000111231",251.230249085308,0.740142367748859,0.206307247060177,3.58757328351617,0.000333769939897845,0.0112622417880933,"GPN3","12","110452486","110469268","-1"
"ENSG00000104687",1231.07313982483,0.800084293315626,0.223081944720043,3.58650402801398,0.000335140889920372,0.0112825641794753,"GSR","8","30678066","30727846","-1"
"ENSG00000131730",18.8216600967135,-1.31689055197215,0.367365677488366,-3.58468586661545,0.000337484156115945,0.0113304488454068,"CKMT2","5","81233320","81266398","1"
"ENSG00000196616",45214.9501545749,1.19536885473853,0.333510228786993,3.58420447578532,0.000338107139548179,0.0113304488454068,"ADH1B","4","99304971","99352760","-1"
"ENSG00000109689",1282.75532456259,-1.01671855536269,0.283770862002769,-3.58288567116087,0.000339819363147815,0.0113618874995071,"STIM2","4","26857601","27025381","1"
"ENSG00000136830",18397.13644879,0.657596625290376,0.183764255258165,3.5784795272973,0.000345598934099836,0.0115027237068422,"FAM129B","9","127505339","127578989","-1"
"ENSG00000188706",1694.07570417491,0.756333271496232,0.21133092650184,3.5789048201123,0.000345037090743078,0.0115027237068422,"ZDHHC9","X","129803288","129843909","-1"
"ENSG00000166825",4465.74539490996,1.08474495098132,0.303224436242184,3.5773665355748,0.000347073331790648,0.0115256614570659,"ANPEP","15","89784895","89815401","-1"
"ENSG00000108604",2346.27462741466,1.27424571396407,0.356538003344332,3.57394079175746,0.000351648478423169,0.0115871789548562,"SMARCD2","17","63832081","63843065","-1"
"ENSG00000134056",288.319558500087,0.542526745438628,0.151839360512248,3.57303102178743,0.000352872938603401,0.0115871789548562,"MRPS36","5","69217760","69230158","1"
"ENSG00000144746",6028.15119707876,0.500786632731409,0.140090059440869,3.57474780673348,0.000350565643416626,0.0115871789548562,"ARL6IP5","3","69084937","69106092","1"
"ENSG00000273604",40.0020988516964,1.02826329864194,0.287744972941433,3.57352306846809,0.000352210198298937,0.0115871789548562,"EPOP","17","38671703","38675421","-1"
"ENSG00000287649",18.9471664943059,-3.10280597144529,0.868200682521983,-3.57383498298128,0.000351790682058609,0.0115871789548562,"AC093418.1","3","59809269","59811310","1"
"ENSG00000138802",1308.07604019178,0.495302587288364,0.138746459244525,3.56983947543806,0.000357200047363904,0.0116770207020209,"SEC24B","4","109433772","109540896","1"
"ENSG00000189298",141.184323041727,-0.559161797730578,0.156612928765892,-3.57034251346148,0.000356514748557849,0.0116770207020209,"ZKSCAN3","6","28349947","28369172","1"
"ENSG00000153066",709.667749797343,0.534929833355998,0.149943485138221,3.5675430170433,0.000360344236427241,0.0117536282272868,"TXNDC11","16","11679080","11742878","-1"
"ENSG00000065526",1552.54051391313,0.668595617026749,0.187695934002513,3.56212094087131,0.000367870837451052,0.0117614446075533,"SPEN","1","15847707","15940456","1"
"ENSG00000074047",374.880650364197,-0.891348207802197,0.25007049760001,-3.56438770809309,0.000364706541998006,0.0117614446075533,"GLI2","2","120735623","120992653","1"
"ENSG00000084710",20.5273448428211,-2.60843611606111,0.731806403151717,-3.56438001201846,0.000364717242152553,0.0117614446075533,"EFR3B","2","25042076","25159135","1"
"ENSG00000106462",105.85831768582,-0.927284043347776,0.260429210460236,-3.56059921891657,0.000370009466094656,0.0117614446075533,"EZH2","7","148807383","148884321","-1"
"ENSG00000118507",109.35943813903,1.07402099587265,0.301561320550696,3.5615343304351,0.000368693887480737,0.0117614446075533,"AKAP7","6","131135467","131283535","1"
"ENSG00000162772",374.195139326974,1.97327478292174,0.553459128311986,3.56534869871981,0.000363372743214311,0.0117614446075533,"ATF3","1","212565334","212620777","1"
"ENSG00000166482",28552.9452913003,-0.961774656805379,0.270126179511707,-3.56046444126196,0.000370199441932799,0.0117614446075533,"MFAP4","17","19383442","19387240","-1"
"ENSG00000166979",135.85343212178,1.36018097232781,0.381931060433581,3.56132588636202,0.000368986761488716,0.0117614446075533,"EVA1C","21","32412006","32515397","1"
"ENSG00000171608",417.594789710778,0.80965764507571,0.227209728429456,3.56348141724526,0.000365968613654918,0.0117614446075533,"PIK3CD","1","9651732","9729114","1"
"ENSG00000172939",1314.99618773127,0.463974416872867,0.130291087650299,3.56106027849099,0.000369360268556523,0.0117614446075533,"OXSR1","3","38165089","38255484","1"
"ENSG00000173418",655.08867748605,0.467642365452182,0.131279639365671,3.56218502512484,0.000367781027510102,0.0117614446075533,"NAA20","20","20017116","20033655","1"
"ENSG00000187446",2527.7144932107,0.453330177689121,0.127107732654894,3.56650353381682,0.000361775933668483,0.0117614446075533,"CHP1","15","41230839","41281887","1"
"ENSG00000091136",32349.7853413532,0.765278324427635,0.215159619699495,3.55679344245202,0.000375409100310461,0.0119011982167536,"LAMB1","7","107923799","108003187","-1"
"ENSG00000116704",625.84658556372,0.864491343989224,0.243111260597405,3.5559494112485,0.00037661654897903,0.0119137450558496,"SLC35D1","1","66999350","67054148","-1"
"ENSG00000138678",127.245384405393,1.15366426580158,0.324927464493193,3.55052863137011,0.000384458315127335,0.0121356540848151,"GPAT3","4","83535914","83605875","1"
"ENSG00000060138",5012.38486562729,0.502016149829008,0.141418915359645,3.54985150715038,0.000385448502435831,0.0121408006840196,"YBX3","12","10699089","10723323","-1"
"ENSG00000067955",629.536484848355,0.444673125018641,0.125307383380007,3.54865861072309,0.000387198725420424,0.0121698134726359,"CBFB","16","67028984","67101058","1"
"ENSG00000131386",15084.3269261174,1.55023294767765,0.437302174372463,3.54499254411955,0.000392624191939137,0.0122615699771971,"GALNT15","3","16174680","16231992","1"
"ENSG00000138356",5154.24677650483,1.45478275753691,0.410326058269002,3.54543107419022,0.000391971484489701,0.0122615699771971,"AOX1","2","200586014","200677064","1"
"ENSG00000168502",2140.09676200997,-0.365223193628243,0.103017391693624,-3.54525762712403,0.000392229521523725,0.0122615699771971,"MTCL1","18","8705661","8832778","1"
"ENSG00000166974",749.015892034656,-0.859808968738032,0.242638094278824,-3.54358606093401,0.000394724457813136,0.0123009885175822,"MAPRE2","18","34976928","35143470","1"
"ENSG00000129048",785.909154284875,-1.44948726008444,0.409236023846876,-3.54193466757657,0.000397203839303997,0.0123520295620849,"ACKR4","3","132597237","132618967","1"
"ENSG00000083097",508.856542020954,-0.615589096803536,0.173919374891852,-3.53950844859191,0.000400872938760318,0.0124397737740464,"DOP1A","6","83067666","83171350","1"
"ENSG00000176915",1476.72293042186,0.309557067424031,0.087489252208253,3.53822966376697,0.000402819526348086,0.0124475473847099,"ANKLE2","12","132725503","132761832","-1"
"ENSG00000225313",94.1132904111134,1.14347407238929,0.323131109213748,3.53873099737014,0.00040205533800882,0.0124475473847099,"AL513327.1","1","33307348","33349245","1"
"ENSG00000183723",540.47462345358,0.8187936975786,0.231594654486853,3.53546026091496,0.000407065466128669,0.0125523254450349,"CMTM4","16","66614750","66696707","-1"
"ENSG00000240498",59.3123031462853,-1.12451672202707,0.318366395862272,-3.5321464094268,0.000412201069208584,0.0126840404483094,"CDKN2B-AS1","9","21994139","22128103","1"
"ENSG00000100266",1041.3610466011,0.572396781959247,0.162140459848094,3.53025261242946,0.000415163068433973,0.0127087598313063,"PACSIN2","22","42835412","43015149","-1"
"ENSG00000105750",45.2142468047297,-0.923219500027925,0.261537261280369,-3.52997311170216,0.00041560190210022,0.0127087598313063,"ZNF85","19","20923222","20950697","1"
"ENSG00000138604",1619.05046352658,0.920019842351696,0.260578075331119,3.53068784157155,0.000414480592912269,0.0127087598313063,"GLCE","15","69160584","69272217","1"
"ENSG00000197321",8507.8820220251,-0.514906308304722,0.145900863887006,-3.52915188153714,0.000416893792636952,0.0127217610983891,"SVIL","10","29457338","29736781","-1"
"ENSG00000075240",571.646863846992,-1.14915392538233,0.325848463647133,-3.52665135357754,0.000420850546233453,0.0128113133622528,"GRAMD4","22","46576012","46679790","1"
"ENSG00000132361",933.379008401816,0.475083530477773,0.134729738686302,3.52619648126784,0.00042157408052651,0.0128113133622528,"CLUH","17","2689386","2712663","-1"
"ENSG00000119900",750.01691082144,0.537209541811622,0.152444524438832,3.52396744841548,0.00042513647404399,0.0128928784421853,"OGFRL1","6","71288811","71309059","1"
"ENSG00000135862",36302.6625508405,0.804099600393781,0.228260859905534,3.52272220794471,0.000427138808914986,0.0129268936850601,"LAMC1","1","183023420","183145592","1"
"ENSG00000009413",8664.41554247044,1.11711008182658,0.317322416484126,3.52042598882219,0.000430854216095079,0.0130026036516609,"REV3L","6","111299028","111483715","-1"
"ENSG00000013293",257.935378090769,-2.81685381559175,0.801060445469945,-3.51640607337594,0.000437431400642278,0.0130026036516609,"SLC7A14","3","170459548","170586075","-1"
"ENSG00000102221",245.213159777629,-0.895508864582051,0.254448522918476,-3.51941074096535,0.000432506543007423,0.0130026036516609,"JADE3","X","46912276","47061242","1"
"ENSG00000105771",593.965127913768,-0.336985465908637,0.0958370726987012,-3.51623287752197,0.0004377168702789,0.0130026036516609,"SMG9","19","43727983","43754962","-1"
"ENSG00000113719",6944.26141587696,0.740777331937818,0.210773270130188,3.51456962014331,0.000440467198400009,0.0130026036516609,"ERGIC1","5","172834251","172952683","1"
"ENSG00000147576",75.1201081366946,1.41717811331838,0.403013348793775,3.51645452330553,0.000437351574281058,0.0130026036516609,"ADHFE1","8","66432492","66468907","1"
"ENSG00000159023",342.681021062313,-1.04829240795681,0.297972580882508,-3.51808345872655,0.000434675632753198,0.0130026036516609,"EPB41","1","28887091","29120046","1"
"ENSG00000169218",605.994831426154,1.36875033608362,0.388869173843441,3.51982216166787,0.000431836239689992,0.0130026036516609,"RSPO1","1","37611350","37634892","-1"
"ENSG00000169359",298.255709588187,0.454903783242319,0.129423330486005,3.51485146869645,0.00044000000713286,0.0130026036516609,"SLC33A1","3","155821024","155854456","-1"
"ENSG00000170214",241.233320965519,3.69362349819767,1.04971755303386,3.51868318055889,0.000433694292306479,0.0130026036516609,"ADRA1B","5","159865080","159973012","1"
"ENSG00000174238",1700.53553840406,0.374411917710917,0.106452739395508,3.5171656439939,0.000436181491540668,0.0130026036516609,"PITPNA","17","1517718","1562816","-1"
"ENSG00000187079",9019.7331833564,0.732190037937917,0.208354554580711,3.51415422336874,0.000441156602979091,0.0130026036516609,"TEAD1","11","12674421","12944737","1"
"ENSG00000187498",2510.17662509291,1.3425288711145,0.382024979551266,3.5142436829431,0.000441008048221373,0.0130026036516609,"COL4A1","13","110148963","110307157","-1"
"ENSG00000111203",281.08629135142,-0.489206985843613,0.139232872341099,-3.51358826129172,0.000442097511197099,0.0130042229846714,"ITFG2","12","2812622","2859791","1"
"ENSG00000126062",1044.11221352845,0.38780425388655,0.110403354249865,3.51261296834218,0.000443723325856284,0.0130259419538371,"TMEM115","3","50354750","50359521","-1"
"ENSG00000099860",383.155688878188,1.45731617352089,0.415176831077139,3.5101095832829,0.000447922054265949,0.0130448410962611,"GADD45B","19","2476122","2478259","1"
"ENSG00000102781",664.661362917842,0.326388707688128,0.0929823836080172,3.51022091522276,0.000447734540908683,0.0130448410962611,"KATNAL1","13","30202630","30307551","-1"
"ENSG00000185344",428.945546004412,0.478038286336731,0.136175532800821,3.5104565152386,0.000447337967754575,0.0130448410962611,"ATP6V0A2","12","123712353","123761755","1"
"ENSG00000213639",4352.89571375007,1.07049162664251,0.304896552000728,3.5109994508562,0.000446425320611705,0.0130448410962611,"PPP1CB","2","28751640","28802940","1"
"ENSG00000123643",824.351057277872,0.751900837147807,0.21428942845823,3.50880975584089,0.000450116748324158,0.0130827992710931,"SLC36A1","5","151437046","151492379","1"
"ENSG00000168621",161.164252971346,1.73612466999058,0.49503354281157,3.50708491414575,0.000453044554363774,0.0131418734564258,"GDNF","5","37812677","37840041","-1"
"ENSG00000135823",828.455557065365,0.473210433455574,0.135022424665745,3.50468031237796,0.000457155875833739,0.013234978196228,"STX6","1","180972712","181023121","-1"
"ENSG00000016391",88.028828090981,-2.01948007282298,0.57691966070861,-3.50045285394249,0.000464468388553325,0.0133414227146491,"CHDH","3","53812335","53846419","-1"
"ENSG00000121104",154.243140410203,-0.503361958078483,0.143772173620662,-3.50110835359967,0.000463327423763657,0.0133414227146491,"FAM117A","17","49710332","49789180","-1"
"ENSG00000168461",4136.99801912594,0.967750791305062,0.276441735392262,3.50074054459199,0.000463967310888417,0.0133414227146491,"RAB31","18","9708275","9862551","1"
"ENSG00000214814",243.831407017309,-3.17582702533783,0.907003557448325,-3.50144935955091,0.000462734902301991,0.0133414227146491,"FER1L6","8","123851987","124120061","1"
"ENSG00000163818",485.838089411901,-0.470987045225968,0.134629384467011,-3.49839707795275,0.000468063704052128,0.0134184356407757,"LZTFL1","3","45823316","45916042","-1"
"ENSG00000143384",6273.62360767196,0.593698912748626,0.169899432528454,3.4944137476692,0.000475104098273929,0.0135801808466654,"MCL1","1","150574551","150579738","-1"
"ENSG00000155008",582.961393432508,0.881746969291987,0.252348776256519,3.49415987813497,0.00047555613538534,0.0135801808466654,"APOOL","X","85003877","85093316","1"
"ENSG00000196507",978.804164878226,1.05223969209469,0.301291123271767,3.4924350929037,0.000478637905649474,0.0136152077114786,"TCEAL3","X","103607451","103629690","1"
"ENSG00000197860",575.780000204512,0.7986403882688,0.22865845369127,3.49272189755603,0.000478124167847622,0.0136152077114786,"SGTB","5","65665928","65723035","-1"
"ENSG00000205208",670.831288774772,-1.38595204350347,0.396910943560748,-3.49184638516108,0.00047969403979232,0.0136188570910477,"C4orf46","4","158666675","158672255","-1"
"ENSG00000019995",1006.80796351268,0.909747144443626,0.260845033629313,3.48769202842661,0.000487208919421443,0.013725330296158,"ZRANB1","10","124942123","124988189","1"
"ENSG00000035115",494.781373245722,-0.46637789014151,0.133663169488498,-3.48920268706962,0.000484463652669456,0.013725330296158,"SH3YL1","2","217730","266398","-1"
"ENSG00000105643",306.105518205061,0.758100164021383,0.217316787805757,3.48845651399464,0.00048581783861156,0.013725330296158,"ARRDC2","19","18001132","18014102","1"
"ENSG00000139624",702.588550317657,0.478249667289994,0.137144092905213,3.4872057349239,0.000488095725685908,0.013725330296158,"CERS5","12","50129306","50167533","-1"
"ENSG00000155897",21.7729105685168,-4.02579002610402,1.15445016982626,-3.48719254527019,0.000488119799331959,0.013725330296158,"ADCY8","8","130780301","131040909","-1"
"ENSG00000130224",392.288465146138,0.761487356197246,0.218438504406044,3.48604912063377,0.000490210982351638,0.0137399665219994,"LRCH2","X","115110616","115234096","-1"
"ENSG00000143771",936.694633639776,0.532429618754404,0.152805697127229,3.48435711995143,0.000493320776474567,0.0137399665219994,"CNIH4","1","224356858","224379459","1"
"ENSG00000166260",830.438205985592,1.05641700010896,0.30317883680717,3.4844681483519,0.000493116150405897,0.0137399665219994,"COX11","17","54951902","54968785","-1"
"ENSG00000278727",20.1925144359772,-1.82376715663026,0.523401005824861,-3.48445481826323,0.000493140713665106,0.0137399665219994,"AC000403.1","13","76887551","76891135","1"
"ENSG00000286214",30.7245320266178,-2.79772764407776,0.802692454405385,-3.48542910640695,0.000491348402495799,0.0137399665219994,"AUXG01000058.1","7","130538954","130546900","1"
"ENSG00000114767",214.855920360883,0.928133387169551,0.2664714696417,3.4830497554486,0.000495736220615213,0.01378109137536,"RRP9","3","51933429","51941904","-1"
"ENSG00000138735",7333.35255712745,-1.16516395521266,0.334741578279285,-3.48078646579282,0.000499943889523482,0.0138669702125527,"PDE5A","4","119494397","119628804","-1"
"ENSG00000272970",28.7799224984652,-1.52225796641858,0.437383489804453,-3.48037363527178,0.000500714962028405,0.0138669702125527,"AC107294.2","3","184712245","184780720","1"
"ENSG00000119703",32.291730708278,-1.23892824117027,0.356182913119616,-3.47834833041023,0.000504513854761124,0.0139458650850919,"ZC2HC1C","14","75064170","75079988","1"
"ENSG00000164619",557.109015021253,-1.46479704384517,0.421535344077102,-3.47490919664673,0.000511026301555141,0.0140993309289969,"BMPER","7","33904308","34156427","1"
"ENSG00000102780",541.244876354281,0.784688651503127,0.226119013175363,3.47024622336635,0.000519981455774174,0.0141779033876475,"DGKH","13","42040036","42256578","1"
"ENSG00000114650",1645.55713876447,0.35325786073991,0.101835301302717,3.46891359107203,0.000522567497800607,0.0141779033876475,"SCAP","3","47413681","47477126","-1"
"ENSG00000136859",6852.53855531653,-0.876041642315414,0.252393815208711,-3.47093149485852,0.000518656299430577,0.0141779033876475,"ANGPTL2","9","127087348","127122635","-1"
